"idx","boundary","rhyme","case","participant","dia","tone","Time","FocusCon","F0_semi","underfocus","F0_semi_scale"
2,0,"iN","Name","S22","diaN","T1",7,"F2_5",0.848751968838632,"0",0.480919758395216
2,0,"iN","Name","S22","diaN","T1",8,"F1",-1.03751024105762,"0",-1.82362861116301
2,0,"iN","Name","S22","diaN","T1",8,"F2",-0.927696308066155,"1",-1.21026655603346
2,0,"iN","Name","S22","diaN","T1",8,"F5",-1.89175813924166,"0",-1.70481552102613
2,0,"iN","Name","S22","diaN","T1",8,"F2_1",0.109813932991469,"0",0.613362055129547
2,0,"iN","Name","S22","diaN","T1",8,"F5_1",-0.854247898184038,"0",0.11881309013688
2,0,"iN","Name","S22","diaN","T1",8,"F2_5",0.964061831175507,"0",0.494548964992667
2,0,"iN","Name","S22","diaN","T1",9,"F1",-0.920143233408405,"0",-2.20425641299612
2,0,"iN","Name","S22","diaN","T1",9,"F2",-0.236767070903343,"1",-0.931778381964663
2,0,"iN","Name","S22","diaN","T1",9,"F5",-1.61988897555691,"0",-1.51238824634537
2,0,"iN","Name","S22","diaN","T1",9,"F2_1",0.683376162505062,"0",1.27247803103146
2,0,"iN","Name","S22","diaN","T1",9,"F5_1",-0.699745742148503,"0",0.691868166650747
2,0,"iN","Name","S22","diaN","T1",9,"F2_5",1.38312190465356,"0",0.580609864380712
2,0,"iN","Name","S22","diaN","T1",10,"F1",-0.666646710764661,"0",-2.30720783404083
2,0,"iN","Name","S22","diaN","T1",10,"F2",0.346187245641398,"1",-0.758804449110471
2,0,"iN","Name","S22","diaN","T1",10,"F5",-1.42680423995012,"0",-1.41038709346596
2,0,"iN","Name","S22","diaN","T1",10,"F2_1",1.01283395640606,"0",1.54840338493036
2,0,"iN","Name","S22","diaN","T1",10,"F5_1",-0.760157529185455,"0",0.896820740574866
2,0,"iN","Name","S22","diaN","T1",10,"F2_5",1.77299148559151,"0",0.651582644355494
2,0,"iN","Name","S22","diaN","T1",11,"F1",-0.201839873125952,"0",-2.20186000561668
